pmtid,pmtx,pmty,pmtz
4867,-1132.3168,-1254.5751,-279.09998
6092,454.4734,-1627.745,-212.09999
5366,-522.2397,-1607.2853,-1060.5
2303,-522.2382,1607.2856,-1272.6
6056,387.85834,-1644.8909,848.39996
3556,-1636.9054,420.28632,781.39996
3871,-1689.9988,2.0007894,1417.7
5608,-246.88145,-1671.8701,1629.7999
10767,1236.5499,742.35,-1810.0
7995,-742.35,-813.05,1810.0
6958,1407.6366,-935.23206,-279.09998
4625,-1367.2394,-993.35626,636.3
4839,-1182.4319,-1207.458,1339.6
10047,-1166.5499,-318.15,-1810.0
49,1689.9988,1.9999992,1629.7999
3173,-1445.5652,875.4664,-1060.5
1445,653.0575,1558.7225,-636.3
10775,-1166.5499,813.0499,-1810.0
3014,-1323.1981,1051.3071,-1484.7
1854,104.12029,1686.7896,-569.3
2452,-721.3757,1528.3053,-1551.7
1119,1077.2467,1302.1671,1551.7
4081,-1652.6527,-353.32553,-1763.7999
2513,-782.9699,1497.6842,-848.39996
10424,-812.35,247.44998,-1810.0
8543,-388.14996,35.35,1810.0
4767,-1231.9576,-1156.8839,-145.09999
2119,-246.87976,1671.8702,145.09999
1840,104.12029,1686.7896,-1551.7
724,1407.637,935.23157,-1127.5
8544,-318.15,35.35,1810.0
8884,954.44995,530.24994,1810.0
2033,-104.11964,1686.7896,1272.6
761,1407.637,935.23157,1484.7
4773,-1231.9576,-1156.8839,279.09998
9320,-388.14996,1378.6499,1810.0
7827,812.3499,-1166.5499,1810.0
1370,782.97046,1497.684,1272.6
9342,-600.25,1449.35,1810.0
9102,1236.5499,883.74994,1810.0
474,1571.3223,622.13043,-781.39996
7333,1617.8695,-488.46497,993.49994
7057,1481.92,-812.41187,-491.19995
6996,1444.5272,-877.1778,-1205.5999
9581,-1236.55,-1095.85,-1810.0
8452,-106.049995,-106.049995,1810.0
8266,-248.14998,-388.84998,1810.0
7749,-176.05,-1307.95,1810.0
5000,-964.50665,-1387.7416,-1696.7999
8228,318.15,-459.54996,1810.0
8031,-1166.5499,-742.35,1810.0
8608,884.44995,106.049995,1810.0
818,1323.1989,1051.3063,-1696.7999
7212,1570.5844,-623.9912,-357.2
10850,1236.5499,883.74994,-1810.0
1012,1183.8594,1206.0585,1205.5999
5960,246.87991,-1671.8702,1272.6
1424,721.3763,1528.305,1484.7
5321,-587.21313,-1584.702,-636.3
3225,-1479.9934,815.9164,-993.49994
2566,-844.9994,1463.5833,-703.3
4655,-1325.684,-1048.1708,-848.39996
6310,719.56586,-1529.1582,781.39996
10031,954.44995,-388.84998,-1810.0
9154,-530.25,1025.1499,1810.0
2498,-721.3757,1528.3053,1696.7999
4274,-1596.653,-553.89484,1060.5
6697,1182.4304,-1207.4594,-703.3
6392,843.2657,-1464.5829,-636.3
2574,-844.9994,1463.5833,-145.09999
1406,721.3763,1528.305,212.09999
4047,-1666.6659,-279.86606,-569.3
5444,-454.4757,-1627.7444,848.39996
6916,1367.2377,-993.35846,357.2
7663,248.14998,-1590.75,1810.0
5360,-522.2397,-1607.2853,-1484.7
2446,-653.05664,1558.7228,1629.7999
3030,-1323.1981,1051.3071,-357.2
4580,-1407.6376,-935.2308,1060.5
5140,-843.26776,-1464.5817,993.49994
8600,318.15,106.049995,1810.0
10750,36.05,742.35,-1810.0
4468,-1481.9214,-812.4094,357.2
10943,-248.14998,1095.85,-1810.0
861,1323.1989,1051.3063,1339.6
6360,782.96893,-1497.6848,703.3
314,1636.9055,420.28583,-1272.6
187,1676.9233,209.82874,569.3
1152,1021.7727,1346.1354,279.09998
9347,-248.14998,1449.35,1810.0
2688,-966.147,1386.6001,703.3
5282,-656.746,-1557.1721,212.09999
2840,-1129.343,1257.2527,636.3
5862,108.11054,-1686.5385,1551.7
570,1514.6411,749.6414,-1205.5999
5418,-454.4757,-1627.7444,-993.49994
6494,964.50476,-1387.743,-636.3
3326,-1543.8914,687.3859,-1060.5
3011,-1323.1981,1051.3071,-1696.7999
3654,-1665.9984,283.812,491.19995
10881,672.35,954.44995,-1810.0
10892,-1236.55,1025.1499,-1810.0
6658,1132.3153,-1254.5764,145.09999
927,1231.957,1156.8844,-1205.5999
1902,35.393097,1689.6293,-781.39996
4051,-1666.6659,-279.86606,-279.09998
8131,-248.14998,-600.95,1810.0
307,1636.9055,420.28583,-1763.7999
212,1665.9987,283.81094,-1272.6
10611,-530.25,530.24994,-1810.0
2116,-246.87976,1671.8702,-67.0
502,1571.3223,622.13043,1205.5999
278,1653.0695,351.3707,-212.09999
8793,954.44995,388.85,1810.0
8838,884.44995,459.55,1810.0
237,1665.9987,283.81094,491.19995
414,1595.3373,557.6729,-1417.7
8786,460.25,388.85,1810.0
3422,-1595.3369,557.6738,-1484.7
8503,176.05,-35.35,1810.0
9147,-1024.4501,1025.1499,1810.0
8140,388.15,-600.95,1810.0
4332,-1570.5853,-623.98865,1551.7
6745,1231.9563,-1156.8854,-915.39996
3956,-1684.073,-141.41483,212.09999
2946,-1231.9564,1156.8851,915.39996
5293,-656.746,-1557.1721,993.49994
3209,-1445.5652,875.4664,1484.7
1293,845.0003,1463.5828,-569.3
8033,-1024.4501,-742.35,1810.0
3189,-1445.5652,875.4664,67.0
5353,-587.21313,-1584.702,1629.7999
5852,108.11054,-1686.5385,848.39996
3563,-1636.9054,420.28632,1272.6
1127,1021.7727,1346.1354,-1484.7
3718,-1676.9232,209.82979,1417.7
3414,-1571.322,622.131,1551.7
4461,-1481.9214,-812.4094,-145.09999
5557,-314.7104,-1660.439,1629.7999
2665,-966.147,1386.6001,-915.39996
4920,-1075.7051,-1303.4412,-145.09999
3855,-1689.9988,2.0007894,279.09998
8828,176.05,459.55,1810.0
9991,1378.6499,-459.54996,-1810.0
8808,-1236.55,459.55,1810.0
8546,-176.05,35.35,1810.0
4296,-1570.5853,-623.98865,-993.49994
1356,782.97046,1497.684,279.09998
840,1323.1989,1051.3063,-145.09999
9965,-460.24997,-459.54996,-1810.0
8410,176.05,-176.75,1810.0
912,1279.3217,1104.2808,1339.6
2389,-589.08606,1584.0068,1205.5999
10549,1520.7499,388.85,-1810.0
9337,812.3499,1378.6499,1810.0
3947,-1684.073,-141.41483,-424.19998
2555,-844.9994,1463.5833,-1484.7
5125,-843.26776,-1464.5817,-67.0
8074,-1166.5499,-671.65,1810.0
4544,-1407.6376,-935.2308,-1484.7
4559,-1407.6376,-935.2308,-424.19998
4666,-1325.684,-1048.1708,-67.0
3475,-1618.4468,486.5492,-1339.6
8558,672.35,35.35,1810.0
5379,-522.2397,-1607.2853,-145.09999
5128,-843.26776,-1464.5817,145.09999
9719,460.25,-883.75,-1810.0
6535,1021.7712,-1346.1366,-1339.6
1286,845.0003,1463.5828,-1060.5
2336,-522.2382,1607.2856,1060.5
7180,1543.8912,-687.3861,993.49994
3496,-1618.4468,486.5492,145.09999
471,1571.3223,622.13043,-993.49994
8350,-812.35,-247.44998,1810.0
2914,-1231.9564,1156.8851,-1339.6
4010,-1676.6738,-211.81259,424.19998
10275,-1520.7499,35.35,-1810.0
7947,-1236.55,-883.75,1810.0
9061,1236.5499,813.0499,1810.0
4558,-1407.6376,-935.2308,-491.19995
10036,1308.6499,-388.84998,-1810.0
5010,-964.50665,-1387.7416,-993.49994
8598,176.05,106.049995,1810.0
10928,1308.6499,1025.1499,-1810.0
3586,-1653.0693,351.3714,-703.3
3125,-1407.6366,935.2322,-848.39996
10992,742.35,1166.5499,-1810.0
3151,-1407.6366,935.2322,993.49994
7306,1617.8695,-488.46497,-915.39996
5514,-314.7104,-1660.439,-1417.7
4364,-1543.8921,-687.38434,212.09999
4548,-1407.6376,-935.2308,-1205.5999
2838,-1129.343,1257.2527,491.19995
2074,-178.64142,1680.5319,569.3
5370,-522.2397,-1607.2853,-781.39996
4048,-1666.6659,-279.86606,-491.19995
4428,-1513.7533,-751.4327,1127.5
9259,-530.25,1237.2499,1810.0
4946,-1075.7051,-1303.4412,1696.7999
6660,1132.3153,-1254.5764,279.09998
1032,1129.3439,1257.252,-993.49994
4150,-1636.9058,-420.28506,-491.19995
10758,600.24994,742.35,-1810.0
8759,-1448.65,388.85,1810.0
1871,104.12029,1686.7896,636.3
846,1323.1989,1051.3063,279.09998
7366,1636.9052,-420.28735,-279.09998
5832,108.11054,-1686.5385,-569.3
19,1689.9988,1.9999992,-491.19995
170,1676.9233,209.82874,-636.3
960,1231.957,1156.8844,1127.5
2186,-316.67383,1660.0656,1272.6
6388,843.2657,-1464.5829,-915.39996
657,1479.9939,815.91565,1339.6
6919,1367.2377,-993.35846,569.3
3298,-1514.641,749.6418,569.3
1323,845.0003,1463.5828,1551.7
8462,600.24994,-106.049995,1810.0
8323,530.24994,-318.15,1810.0
8965,460.25,671.64996,1810.0
167,1676.9233,209.82874,-848.39996
951,1231.957,1156.8844,491.19995
7740,-812.35,-1307.95,1810.0
8308,-530.25,-318.15,1810.0
3145,-1407.6366,935.2322,569.3
8624,-1236.55,176.75,1810.0
3604,-1653.0693,351.3714,569.3
2430,-653.05664,1558.7228,491.19995
5842,108.11054,-1686.5385,145.09999
1263,903.8581,1427.9847,915.39996
584,1514.6411,749.6414,-212.09999
11132,-388.14996,1590.7499,-1810.0
8158,-1448.65,-530.25,1810.0
4182,-1636.9058,-420.28506,1763.7999
3770,-1684.0729,141.41614,1484.7
5630,-176.6545,-1680.7418,-424.19998
9873,-672.35004,-600.95,-1810.0
1266,903.8581,1427.9847,1127.5
4605,-1367.2394,-993.35626,-781.39996
3647,-1665.9984,283.812,0.0
2132,-246.87976,1671.8702,1060.5
8045,-176.05,-742.35,1810.0
9431,460.25,-1520.0499,-1810.0
7036,1444.5272,-877.1778,1629.7999
4530,-1444.5289,-877.17505,1127.5
2455,-721.3757,1528.3053,-1339.6
1025,1129.3439,1257.252,-1484.7
7334,1617.8695,-488.46497,1060.5
9867,-1096.5499,-600.95,-1810.0
10764,1024.45,742.35,-1810.0
1097,1077.2467,1302.1671,0.0
380,1618.4469,486.54868,-212.09999
4361,-1543.8921,-687.38434,0.0
967,1231.957,1156.8844,1629.7999
3780,-1688.5176,70.770676,-1417.7
4677,-1325.684,-1048.1708,703.3
442,1595.3373,557.6729,569.3
6912,1367.2377,-993.35846,67.0
8060,884.44995,-742.35,1810.0
6517,964.50476,-1387.743,993.49994
1933,35.393097,1689.6293,1417.7
5886,176.65134,-1680.7422,-357.2
6018,314.70807,-1660.4393,1763.7999
2818,-1129.343,1257.2527,-915.39996
8843,1236.5499,459.55,1810.0
9326,36.05,1378.6499,1810.0
6454,907.2344,-1425.8422,145.09999
9756,176.05,-813.05,-1810.0
6581,1075.7031,-1303.4426,-1696.7999
1267,903.8581,1427.9847,1205.5999
67,1688.5176,70.769844,-703.3
5250,-719.568,-1529.1572,1551.7
10166,742.35,-176.75,-1810.0
7478,1666.6655,-279.868,424.19998
6150,522.2374,-1607.286,279.09998
2528,-782.9699,1497.6842,212.09999
5278,-656.746,-1557.1721,-67.0
5063,-907.2364,-1425.8408,-848.39996
6291,719.56586,-1529.1582,-569.3
1048,1129.3439,1257.252,145.09999
10060,-248.14998,-318.15,-1810.0
9802,460.25,-742.35,-1810.0
10868,-248.14998,954.44995,-1810.0
10268,1378.6499,-35.35,-1810.0
4451,-1481.9214,-812.4094,-848.39996
74,1688.5176,70.769844,-212.09999
3444,-1595.3369,557.6738,67.0
4034,-1666.6659,-279.86606,-1484.7
2512,-782.9699,1497.6842,-915.39996
3679,-1676.9232,209.82979,-1339.6
1388,721.3763,1528.305,-1060.5
3352,-1543.8914,687.3859,781.39996
2864,-1183.8589,1206.059,-1272.6
2247,-456.4,1627.2059,-1629.7999
7122,1513.7524,-751.4344,491.19995
9524,-460.24997,-1237.25,-1810.0
9310,884.44995,1307.95,1810.0
7028,1444.5272,-877.1778,1060.5
5181,-782.97174,-1497.6832,279.09998
906,1279.3217,1104.2808,915.39996
856,1323.1989,1051.3063,993.49994
3100,-1368.413,991.73883,993.49994
9539,600.24994,-1237.25,-1810.0
1110,1077.2467,1302.1671,915.39996
5652,-176.6545,-1680.7418,1127.5
7269,1596.6523,-553.89636,67.0
8292,1590.7499,-388.84998,1810.0
9942,1096.5499,-530.25,-1810.0
308,1636.9055,420.28583,-1696.7999
1689,316.67468,1660.0654,-1417.7
6329,782.96893,-1497.6848,-1484.7
6529,1021.7712,-1346.1366,-1763.7999
2457,-721.3757,1528.3053,-1205.5999
3406,-1571.322,622.131,993.49994
5038,-964.50665,-1387.7416,993.49994
123,1684.073,141.41553,-357.2
4131,-1652.6527,-353.32553,1763.7999
5951,246.87991,-1671.8702,636.3
6968,1407.6366,-935.23206,424.19998
1763,246.88042,1671.8702,212.09999
7565,1684.0729,-141.41719,-636.3
5069,-907.2364,-1425.8408,-424.19998
8706,1308.6499,247.44998,1810.0
8881,742.35,530.24994,1810.0
551,1543.8918,687.3848,1060.5
8971,884.44995,671.64996,1810.0
8699,812.3499,247.44998,1810.0
8560,812.3499,35.35,1810.0
9216,1236.5499,1095.85,1810.0
3076,-1368.413,991.73883,-703.3
8368,460.25,-247.44998,1810.0
8646,318.15,176.75,1810.0
9813,1236.5499,-742.35,-1810.0
9085,36.05,883.74994,1810.0
3164,-1445.5652,875.4664,-1696.7999
8829,248.14998,459.55,1810.0
8463,672.35,-106.049995,1810.0
8823,-176.05,459.55,1810.0
8956,-176.05,671.64996,1810.0
7930,318.15,-954.44995,1810.0
6878,1325.6824,-1048.1727,1272.6
7615,1688.4326,-72.77006,-703.3
5507,-387.86063,-1644.8903,1696.7999
5495,-387.86063,-1644.8903,848.39996
3001,-1279.3215,1104.281,1205.5999
3212,-1445.5652,875.4664,1696.7999
2935,-1231.9564,1156.8851,145.09999
5087,-907.2364,-1425.8408,848.39996
5044,-964.50665,-1387.7416,1417.7
8698,742.35,247.44998,1810.0
141,1684.073,141.41553,915.39996
5223,-719.568,-1529.1572,-357.2
4519,-1444.5289,-877.17505,357.2
2809,-1129.343,1257.2527,-1551.7
2431,-653.05664,1558.7228,569.3
5648,-176.6545,-1680.7418,848.39996
269,1653.0695,351.3707,-848.39996
3201,-1445.5652,875.4664,915.39996
5813,33.391663,-1689.67,1696.7999
3822,-1688.5176,70.770676,1551.7
6054,387.85834,-1644.8909,703.3
6726,1182.4304,-1207.4594,1339.6
3404,-1571.322,622.131,848.39996
7232,1570.5844,-623.9912,1060.5
8,1689.9988,1.9999992,-1272.6
50,1689.9988,1.9999992,1696.7999
7289,1596.6523,-553.89636,1484.7
7089,1481.92,-812.41187,1763.7999
3031,-1323.1981,1051.3071,-279.09998
8733,-36.05,318.15,1810.0
5684,-108.112915,-1686.5383,-212.09999
557,1543.8918,687.3848,1484.7
7426,1652.6521,-353.3286,357.2
3452,-1595.3369,557.6738,636.3
3328,-1543.8914,687.3859,-915.39996
10205,248.14998,-106.049995,-1810.0
1925,35.393097,1689.6293,848.39996
1457,653.0575,1558.7225,212.09999
5690,-108.112915,-1686.5383,212.09999
9345,-388.14996,1449.35,1810.0
2478,-721.3757,1528.3053,279.09998
3439,-1595.3369,557.6738,-279.09998
6766,1231.9563,-1156.8854,569.3
1122,1077.2467,1302.1671,1763.7999
602,1514.6411,749.6414,1060.5
899,1279.3217,1104.2808,424.19998
10027,672.35,-388.84998,-1810.0
4804,-1182.4319,-1207.458,-1127.5
3928,-1684.073,-141.41483,-1763.7999
5516,-314.7104,-1660.439,-1272.6
2717,-1021.77203,1346.1359,-848.39996
272,1653.0695,351.3707,-636.3
9512,884.44995,-1307.95,-1810.0
8240,1166.5499,-459.54996,1810.0
8282,884.44995,-388.84998,1810.0
8854,-1166.5499,530.24994,1810.0
950,1231.957,1156.8844,424.19998
7266,1596.6523,-553.89636,-145.09999
8187,600.24994,-530.25,1810.0
6256,656.7438,-1557.173,569.3
7372,1636.9052,-420.28735,145.09999
7833,-1236.55,-1095.85,1810.0
5340,-587.21313,-1584.702,703.3
6076,454.4734,-1627.745,-1339.6
3408,-1571.322,622.131,1127.5
9935,600.24994,-530.25,-1810.0
5942,246.87991,-1671.8702,0.0
3754,-1684.0729,141.41614,357.2
7942,1166.5499,-954.44995,1810.0
3526,-1636.9054,420.28632,-1339.6
6139,522.2374,-1607.286,-491.19995
6040,387.85834,-1644.8909,-279.09998
2936,-1231.9564,1156.8851,212.09999
2664,-966.147,1386.6001,-993.49994
1234,903.8581,1427.9847,-1127.5
7770,-884.45,-1237.25,1810.0
3196,-1445.5652,875.4664,569.3
8474,1448.65,-106.049995,1810.0
7008,1444.5272,-877.1778,-357.2
3346,-1543.8914,687.3859,357.2
5698,-108.112915,-1686.5383,781.39996
9708,-318.15,-883.75,-1810.0
8286,1166.5499,-388.84998,1810.0
3744,-1684.0729,141.41614,-357.2
4022,-1676.6738,-211.81259,1272.6
7911,-1024.4501,-954.44995,1810.0
9124,36.05,954.44995,1810.0
9730,1236.5499,-883.75,-1810.0
4681,-1325.684,-1048.1708,993.49994
9122,-106.049995,954.44995,1810.0
6159,522.2374,-1607.286,915.39996
7883,-318.15,-1025.15,1810.0
5451,-454.4757,-1627.7444,1339.6
5303,-656.746,-1557.1721,1696.7999
3061,-1368.413,991.73883,-1763.7999
5233,-719.568,-1529.1572,357.2
10437,106.049995,247.44998,-1810.0
8388,-1378.65,-176.75,1810.0
5033,-964.50665,-1387.7416,636.3
8643,106.049995,176.75,1810.0
3965,-1684.073,-141.41483,848.39996
6990,1444.5272,-877.1778,-1629.7999
4685,-1325.684,-1048.1708,1272.6
3669,-1665.9984,283.812,1551.7
3075,-1368.413,991.73883,-781.39996
3899,-1688.4327,-72.76728,-212.09999
4092,-1652.6527,-353.32553,-993.49994
4901,-1075.7051,-1303.4412,-1484.7
786,1368.4135,991.7382,-357.2
8709,1520.7499,247.44998,1810.0
6456,907.2344,-1425.8422,279.09998
7091,1513.7524,-751.4344,-1696.7999
4566,-1407.6376,-935.2308,67.0
9740,-954.44995,-813.05,-1810.0
8143,600.24994,-600.95,1810.0
10183,-1308.6499,-106.049995,-1810.0
10862,-672.35004,954.44995,-1810.0
4616,-1367.2394,-993.35626,0.0
10661,-106.049995,600.94995,-1810.0
7114,1513.7524,-751.4344,-67.0
5448,-454.4757,-1627.7444,1127.5
5884,176.65134,-1680.7422,-491.19995
8661,1378.6499,176.75,1810.0
6009,314.70807,-1660.4393,1127.5
423,1595.3373,557.6729,-781.39996
87,1688.5176,70.769844,703.3
8407,-36.05,-176.75,1810.0
1829,178.64249,1680.5317,1272.6
3493,-1618.4468,486.5492,-67.0
8356,-388.14996,-247.44998,1810.0
7274,1596.6523,-553.89636,424.19998
8809,-1166.5499,459.55,1810.0
8724,-672.35004,318.15,1810.0
10697,-672.35004,671.64996,-1810.0
9889,460.25,-600.95,-1810.0
2190,-316.67383,1660.0656,1551.7
4896,-1132.3168,-1254.5751,1763.7999
7367,1636.9052,-420.28735,-212.09999
4507,-1444.5289,-877.17505,-491.19995
770,1368.4135,991.7382,-1484.7
3445,-1595.3369,557.6738,145.09999
8057,672.35,-742.35,1810.0
810,1368.4135,991.7382,1339.6
8904,-742.35,600.94995,1810.0
10548,1448.65,388.85,-1810.0
5584,-246.88145,-1671.8701,-67.0
6294,719.56586,-1529.1582,-357.2
6451,907.2344,-1425.8422,-67.0
1256,903.8581,1427.9847,424.19998
7490,1666.6655,-279.868,1272.6
10612,-460.24997,530.24994,-1810.0
7428,1652.6521,-353.3286,491.19995
10295,-106.049995,35.35,-1810.0
6264,656.7438,-1557.173,1127.5
540,1543.8918,687.3848,279.09998
6060,387.85834,-1644.8909,1127.5
8801,1520.7499,388.85,1810.0
30,1689.9988,1.9999992,279.09998
11135,-176.05,1590.7499,-1810.0
7371,1636.9052,-420.28735,67.0
2236,-383.96518,1645.804,1205.5999
6514,964.50476,-1387.743,781.39996
9747,-460.24997,-813.05,-1810.0
780,1368.4135,991.7382,-781.39996
9927,36.05,-530.25,-1810.0
8586,-672.35004,106.049995,1810.0
5119,-843.26776,-1464.5817,-491.19995
4466,-1481.9214,-812.4094,212.09999
6959,1407.6366,-935.23206,-212.09999
2644,-903.8574,1427.9852,1205.5999
10405,1096.5499,176.75,-1810.0
8993,-600.25,742.35,1810.0
972,1183.8594,1206.0585,-1629.7999
4190,-1617.8702,-488.46265,-1272.6
814,1368.4135,991.7382,1629.7999
1249,903.8581,1427.9847,-67.0
10364,1448.65,106.049995,-1810.0
10641,-1520.7499,600.94995,-1810.0
2044,-178.64142,1680.5319,-1551.7
2744,-1021.77203,1346.1359,1060.5
1384,721.3763,1528.305,-1339.6
2673,-966.147,1386.6001,-357.2
9246,884.44995,1166.5499,1810.0
2610,-903.8574,1427.9852,-1205.5999
2583,-844.9994,1463.5833,491.19995
3876,-1689.9988,2.0007894,1763.7999
2542,-782.9699,1497.6842,1205.5999
7484,1666.6655,-279.868,848.39996
5373,-522.2397,-1607.2853,-569.3
5577,-246.88145,-1671.8701,-569.3
7070,1481.92,-812.41187,424.19998
10562,-812.35,459.55,-1810.0
8290,1448.65,-388.84998,1810.0
231,1665.9987,283.81094,67.0
1660,383.966,1645.8038,145.09999
9647,812.3499,-1025.15,-1810.0
1194,966.14777,1386.5996,-357.2
2713,-1021.77203,1346.1359,-1127.5
6826,1278.013,-1105.795,1205.5999
8692,318.15,247.44998,1810.0
8647,388.15,176.75,1810.0
8461,530.24994,-106.049995,1810.0
961,1231.957,1156.8844,1205.5999
646,1479.9939,815.91565,569.3
7962,-176.05,-883.75,1810.0
11073,-36.05,1378.6499,-1810.0
8129,-388.14996,-600.95,1810.0
10518,-672.35004,388.85,-1810.0
7783,36.05,-1237.25,1810.0
8479,-1520.7499,-35.35,1810.0
7769,-954.44995,-1237.25,1810.0
3966,-1684.073,-141.41483,915.39996
5147,-843.26776,-1464.5817,1484.7
3605,-1653.0693,351.3714,636.3
4174,-1636.9058,-420.28506,1205.5999
10345,106.049995,106.049995,-1810.0
3920,-1688.4327,-72.76728,1272.6
9707,-388.14996,-883.75,-1810.0
3748,-1684.0729,141.41614,-67.0
8500,-36.05,-35.35,1810.0
1214,966.14777,1386.5996,1060.5
4046,-1666.6659,-279.86606,-636.3
1781,246.88042,1671.8702,1484.7
6561,1021.7712,-1346.1366,491.19995
6230,656.7438,-1557.173,-1272.6
6962,1407.6366,-935.23206,0.0
6891,1367.2377,-993.35846,-1417.7
10689,-1236.55,671.64996,-1810.0
3548,-1636.9054,420.28632,212.09999
3024,-1323.1981,1051.3071,-781.39996
10878,460.25,954.44995,-1810.0
3502,-1618.4468,486.5492,569.3
3805,-1688.5176,70.770676,357.2
3802,-1688.5176,70.770676,145.09999
648,1479.9939,815.91565,703.3
722,1407.637,935.23157,-1272.6
8204,-1378.65,-459.54996,1810.0
8114,-1448.65,-600.95,1810.0
5581,-246.88145,-1671.8701,-279.09998
7639,1688.4326,-72.77006,993.49994
8117,-1236.55,-600.95,1810.0
6132,522.2374,-1607.286,-993.49994
230,1665.9987,283.81094,0.0
6817,1278.013,-1105.795,569.3
6620,1075.7031,-1303.4426,1060.5
933,1231.957,1156.8844,-781.39996
5771,33.391663,-1689.67,-1272.6
4886,-1132.3168,-1254.5751,1060.5
6122,522.2374,-1607.286,-1696.7999
1538,522.239,1607.2854,-1272.6
2798,-1077.2461,1302.1677,1272.6
8481,-1378.65,-35.35,1810.0
3296,-1514.641,749.6418,424.19998
4913,-1075.7051,-1303.4412,-636.3
10963,1166.5499,1095.85,-1810.0
535,1543.8918,687.3848,-67.0
6088,454.4734,-1627.745,-491.19995
827,1323.1989,1051.3063,-1060.5
8100,672.35,-671.65,1810.0
6646,1132.3153,-1254.5764,-703.3
3453,-1595.3369,557.6738,703.3
1134,1021.7727,1346.1354,-993.49994
3848,-1689.9988,2.0007894,-212.09999
3110,-1368.413,991.73883,1696.7999
6138,522.2374,-1607.286,-569.3
9300,176.05,1307.95,1810.0
9630,-388.14996,-1025.15,-1810.0
6530,1021.7712,-1346.1366,-1696.7999
4183,-1617.8702,-488.46265,-1763.7999
2786,-1077.2461,1302.1677,424.19998
2477,-721.3757,1528.3053,212.09999
9978,460.25,-459.54996,-1810.0
4292,-1570.5853,-623.98865,-1272.6
438,1595.3373,557.6729,279.09998
6493,964.50476,-1387.743,-703.3
8029,-1308.6499,-742.35,1810.0
9578,1024.45,-1166.5499,-1810.0
4928,-1075.7051,-1303.4412,424.19998
5550,-314.7104,-1660.439,1127.5
1666,383.966,1645.8038,569.3
2908,-1231.9564,1156.8851,-1763.7999
581,1514.6411,749.6414,-424.19998
2597,-844.9994,1463.5833,1484.7
865,1323.1989,1051.3063,1629.7999
3194,-1445.5652,875.4664,424.19998
2001,-104.11964,1686.7896,-993.49994
1251,903.8581,1427.9847,67.0
3977,-1684.073,-141.41483,1696.7999
5174,-782.97174,-1497.6832,-212.09999
1225,903.8581,1427.9847,-1763.7999
3068,-1368.413,991.73883,-1272.6
8868,-176.05,530.24994,1810.0
5898,176.65134,-1680.7422,491.19995
9713,36.05,-883.75,-1810.0
3561,-1636.9054,420.28632,1127.5
10908,-106.049995,1025.1499,-1810.0
1867,104.12029,1686.7896,357.2
6004,314.70807,-1660.4393,781.39996
4692,-1325.684,-1048.1708,1763.7999
3635,-1665.9984,283.812,-848.39996
1855,104.12029,1686.7896,-491.19995
2263,-456.4,1627.2059,-491.19995
7464,1666.6655,-279.868,-569.3
4610,-1367.2394,-993.35626,-424.19998
8925,742.35,600.94995,1810.0
8747,954.44995,318.15,1810.0
8785,388.15,388.85,1810.0
8877,460.25,530.24994,1810.0
9764,742.35,-813.05,-1810.0
5745,-33.39404,-1689.67,491.19995
4555,-1407.6376,-935.2308,-703.3
1000,1183.8594,1206.0585,357.2
8833,530.24994,459.55,1810.0
2470,-721.3757,1528.3053,-279.09998
8491,-672.35004,-35.35,1810.0
7617,1688.4326,-72.77006,-569.3
6052,387.85834,-1644.8909,569.3
3557,-1636.9054,420.28632,848.39996
3348,-1543.8914,687.3859,491.19995
7238,1570.5844,-623.9912,1484.7
6909,1367.2377,-993.35846,-145.09999
3723,-1676.9232,209.82979,1763.7999
8513,884.44995,-35.35,1810.0
6570,1021.7712,-1346.1366,1127.5
4080,-1666.6659,-279.86606,1763.7999
3511,-1618.4468,486.5492,1205.5999
